sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude


12820,tractionBatterySocSOLEL,2023/10/15 04:55:12,99,44.414074,8.87371


12820,tractionBatterySocSOLEL,2023/10/15 05:00:13,99,44.41407,8.873649


12820,tractionBatterySocSOLEL,2023/10/15 05:05:13,99,44.414127,8.8736


12820,tractionBatterySocSOLEL,2023/10/15 05:10:13,99,44.414146,8.87355


12820,tractionBatterySocSOLEL,2023/10/15 05:15:13,99,44.414146,8.87353


12820,tractionBatterySocSOLEL,2023/10/15 05:20:13,98,44.411434,8.886635


12820,tractionBatterySocSOLEL,2023/10/15 05:25:13,98,44.41393,8.883882


12820,tractionBatterySocSOLEL,2023/10/15 05:30:13,97,44.425438,8.882767


12820,tractionBatterySocSOLEL,2023/10/15 05:35:13,96,44.449245,8.89066


12820,tractionBatterySocSOLEL,2023/10/15 05:40:13,95,44.474136,8.899544


12820,tractionBatterySocSOLEL,2023/10/15 05:45:13,94,44.49803,8.904103


12820,tractionBatterySocSOLEL,2023/10/15 05:50:13,94,44.49465,8.905137


12820,tractionBatterySocSOLEL,2023/10/15 05:55:13,93,44.492706,8.905024


12820,tractionBatterySocSOLEL,2023/10/15 06:00:13,93,44.467888,8.900315


12820,tractionBatterySocSOLEL,2023/10/15 06:05:13,93,44.451492,8.890959


12820,tractionBatterySocSOLEL,2023/10/15 06:10:13,92,44.428905,8.883995


12820,tractionBatterySocSOLEL,2023/10/15 06:15:14,92,44.41447,8.883186


12820,tractionBatterySocSOLEL,2023/10/15 06:20:14,92,44.41214,8.885455


12820,tractionBatterySocSOLEL,2023/10/15 06:25:14,92,44.413795,8.884037


12820,tractionBatterySocSOLEL,2023/10/15 06:30:14,91,44.425266,8.882798


12820,tractionBatterySocSOLEL,2023/10/15 06:35:14,90,44.446075,8.889347


12820,tractionBatterySocSOLEL,2023/10/15 06:40:14,89,44.46953,8.90127


12820,tractionBatterySocSOLEL,2023/10/15 06:45:14,88,44.4955,8.904286


12820,tractionBatterySocSOLEL,2023/10/15 06:50:14,88,44.49468,8.90514


12820,tractionBatterySocSOLEL,2023/10/15 06:55:14,88,44.49229,8.904752


12820,tractionBatterySocSOLEL,2023/10/15 07:00:14,87,44.467964,8.900187


12820,tractionBatterySocSOLEL,2023/10/15 07:05:14,87,44.45187,8.891372


12820,tractionBatterySocSOLEL,2023/10/15 07:10:14,86,44.432484,8.885877


12820,tractionBatterySocSOLEL,2023/10/15 07:15:14,86,44.41573,8.87809


12820,tractionBatterySocSOLEL,2023/10/15 07:20:14,86,44.41215,8.885404


12820,tractionBatterySocSOLEL,2023/10/15 07:25:14,86,44.41424,8.883812


12820,tractionBatterySocSOLEL,2023/10/15 07:30:14,85,44.4279,8.882544


12820,tractionBatterySocSOLEL,2023/10/15 07:35:15,84,44.450237,8.890977


12820,tractionBatterySocSOLEL,2023/10/15 07:40:15,83,44.47139,8.901255


12820,tractionBatterySocSOLEL,2023/10/15 07:45:15,82,44.481667,8.898956


