sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12809,tractionBatterySocSOLEL,2023/10/15 17:47:31,83,44.459465,8.901627


12809,tractionBatterySocSOLEL,2023/10/15 17:52:31,83,44.448807,8.894192


12809,tractionBatterySocSOLEL,2023/10/15 17:57:31,83,44.43552,8.892545


12809,tractionBatterySocSOLEL,2023/10/15 18:02:31,82,44.42653,8.891815


12809,tractionBatterySocSOLEL,2023/10/15 18:07:31,82,44.413925,8.886715


12809,tractionBatterySocSOLEL,2023/10/15 18:12:31,82,44.41198,8.886185


12809,tractionBatterySocSOLEL,2023/10/15 18:23:29,82,44.411957,8.886064


12809,tractionBatterySocSOLEL,2023/10/15 18:28:29,82,44.41287,8.888175


12809,tractionBatterySocSOLEL,2023/10/15 18:33:29,81,44.422207,8.888839


12809,tractionBatterySocSOLEL,2023/10/15 18:38:29,81,44.432056,8.893184


12809,tractionBatterySocSOLEL,2023/10/15 18:43:30,80,44.44383,8.892872


12809,tractionBatterySocSOLEL,2023/10/15 18:48:30,80,44.45483,8.897814


12809,tractionBatterySocSOLEL,2023/10/15 18:53:30,79,44.46383,8.903262


12809,tractionBatterySocSOLEL,2023/10/15 19:00:45,79,44.469986,8.90476


12809,tractionBatterySocSOLEL,2023/10/15 19:05:46,79,44.4594,8.901651


12809,tractionBatterySocSOLEL,2023/10/15 19:10:46,78,44.449,8.894197


12809,tractionBatterySocSOLEL,2023/10/15 19:15:46,78,44.435894,8.892504


12809,tractionBatterySocSOLEL,2023/10/15 19:20:46,78,44.42565,8.891267


12809,tractionBatterySocSOLEL,2023/10/15 19:25:46,78,44.41549,8.885801


12809,tractionBatterySocSOLEL,2023/10/15 19:40:10,77,44.411896,8.886307


12809,tractionBatterySocSOLEL,2023/10/15 19:45:10,77,44.412827,8.888273


12809,tractionBatterySocSOLEL,2023/10/15 19:50:10,77,44.42169,8.888595


12809,tractionBatterySocSOLEL,2023/10/15 19:55:10,76,44.4336,8.892901


12809,tractionBatterySocSOLEL,2023/10/15 20:00:10,76,44.448215,8.89407


12809,tractionBatterySocSOLEL,2023/10/15 20:05:10,75,44.459106,8.901439


12809,tractionBatterySocSOLEL,2023/10/15 20:17:17,74,44.47004,8.904814


12809,tractionBatterySocSOLEL,2023/10/15 20:22:17,74,44.460434,8.90209


12809,tractionBatterySocSOLEL,2023/10/15 20:27:17,74,44.447556,8.894038


12809,tractionBatterySocSOLEL,2023/10/15 20:32:17,74,44.433582,8.892504


12809,tractionBatterySocSOLEL,2023/10/15 20:37:17,73,44.423065,8.889348


12809,tractionBatterySocSOLEL,2023/10/15 20:42:18,73,44.413918,8.886802


12809,tractionBatterySocSOLEL,2023/10/15 20:47:18,73,44.411926,8.886104


12809,tractionBatterySocSOLEL,2023/10/15 20:52:18,72,44.415672,8.878627


12809,tractionBatterySocSOLEL,2023/10/15 20:57:18,72,44.413948,8.873505

