sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude


12816,tractionBatterySocSOLEL,2023/10/15 12:34:38,98,44.41421,8.872744


12816,tractionBatterySocSOLEL,2023/10/15 12:39:38,98,44.41437,8.87363


12816,tractionBatterySocSOLEL,2023/10/15 12:44:38,98,44.411816,8.885319


12816,tractionBatterySocSOLEL,2023/10/15 12:49:39,98,44.41206,8.885458


12816,tractionBatterySocSOLEL,2023/10/15 12:54:39,97,44.41657,8.876826


12816,tractionBatterySocSOLEL,2023/10/15 12:59:39,96,44.42437,8.882412


12816,tractionBatterySocSOLEL,2023/10/15 13:04:39,96,44.442547,8.888033


12816,tractionBatterySocSOLEL,2023/10/15 13:09:39,95,44.4609,8.897788


12816,tractionBatterySocSOLEL,2023/10/15 13:14:39,94,44.481087,8.899128


12816,tractionBatterySocSOLEL,2023/10/15 13:19:39,93,44.49815,8.90403


12816,tractionBatterySocSOLEL,2023/10/15 13:27:28,93,44.49459,8.905153


12816,tractionBatterySocSOLEL,2023/10/15 13:32:28,93,44.4883,8.898753


12816,tractionBatterySocSOLEL,2023/10/15 13:37:28,93,44.469086,8.899261


12816,tractionBatterySocSOLEL,2023/10/15 13:42:28,92,44.452194,8.891822


12816,tractionBatterySocSOLEL,2023/10/15 13:47:28,92,44.434353,8.88585


12816,tractionBatterySocSOLEL,2023/10/15 13:52:28,91,44.421955,8.883485


12816,tractionBatterySocSOLEL,2023/10/15 13:57:28,91,44.41649,8.876594


12816,tractionBatterySocSOLEL,2023/10/15 14:02:28,91,44.411697,8.885415


12816,tractionBatterySocSOLEL,2023/10/15 14:07:28,90,44.412125,8.885437


12816,tractionBatterySocSOLEL,2023/10/15 14:12:28,90,44.41643,8.876534


12816,tractionBatterySocSOLEL,2023/10/15 14:17:28,90,44.425163,8.882776


12816,tractionBatterySocSOLEL,2023/10/15 14:22:29,89,44.43924,8.88804


12816,tractionBatterySocSOLEL,2023/10/15 14:27:29,88,44.45696,8.897725


12816,tractionBatterySocSOLEL,2023/10/15 14:32:29,87,44.474262,8.89952


12816,tractionBatterySocSOLEL,2023/10/15 14:37:29,86,44.49272,8.90375


12816,tractionBatterySocSOLEL,2023/10/15 14:42:29,86,44.501175,8.904805


12816,tractionBatterySocSOLEL,2023/10/15 14:47:29,85,44.494667,8.905145


12816,tractionBatterySocSOLEL,2023/10/15 14:52:29,85,44.4741,8.899493


12816,tractionBatterySocSOLEL,2023/10/15 14:57:29,85,44.464645,8.897661


12816,tractionBatterySocSOLEL,2023/10/15 15:02:29,84,44.450077,8.890055


12816,tractionBatterySocSOLEL,2023/10/15 15:07:29,84,44.433647,8.88582


12816,tractionBatterySocSOLEL,2023/10/15 15:12:29,83,44.42099,8.881188


12816,tractionBatterySocSOLEL,2023/10/15 15:17:30,83,44.414913,8.881701


12816,tractionBatterySocSOLEL,2023/10/15 15:22:30,83,44.412167,8.885371


12816,tractionBatterySocSOLEL,2023/10/15 15:27:30,82,44.41215,8.885362


