sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12821,tractionBatterySocSOLEL,2023/10/15 18:41:55,84,44.42705,8.892215


12821,tractionBatterySocSOLEL,2023/10/15 18:46:55,84,44.415073,8.885935


12821,tractionBatterySocSOLEL,2023/10/15 19:01:42,84,44.41197,8.886102


12821,tractionBatterySocSOLEL,2023/10/15 19:06:42,83,44.413567,8.887263


12821,tractionBatterySocSOLEL,2023/10/15 19:11:42,83,44.426826,8.89207


12821,tractionBatterySocSOLEL,2023/10/15 19:16:42,82,44.437572,8.892395


12821,tractionBatterySocSOLEL,2023/10/15 19:21:42,82,44.45255,8.895057


12821,tractionBatterySocSOLEL,2023/10/15 19:26:42,81,44.468037,8.905978


12821,tractionBatterySocSOLEL,2023/10/15 19:37:41,81,44.470005,8.904803


12821,tractionBatterySocSOLEL,2023/10/15 19:42:41,80,44.464905,8.90431


12821,tractionBatterySocSOLEL,2023/10/15 19:47:41,80,44.45135,8.89432


12821,tractionBatterySocSOLEL,2023/10/15 19:52:41,80,44.436314,8.892415


12821,tractionBatterySocSOLEL,2023/10/15 19:57:41,80,44.42333,8.889606


12821,tractionBatterySocSOLEL,2023/10/15 20:02:41,79,44.412113,8.888387


12821,tractionBatterySocSOLEL,2023/10/15 20:15:15,79,44.41197,8.886124


12821,tractionBatterySocSOLEL,2023/10/15 20:20:16,79,44.41564,8.885725


12821,tractionBatterySocSOLEL,2023/10/15 20:25:16,78,44.430603,8.893253


12821,tractionBatterySocSOLEL,2023/10/15 20:30:16,78,44.445503,8.89341


12821,tractionBatterySocSOLEL,2023/10/15 20:35:16,77,44.458614,8.901161


12821,tractionBatterySocSOLEL,2023/10/15 20:42:09,76,44.47011,8.904647


12821,tractionBatterySocSOLEL,2023/10/15 20:47:09,76,44.470066,8.904737


12821,tractionBatterySocSOLEL,2023/10/15 20:52:10,76,44.47005,8.90474


12821,tractionBatterySocSOLEL,2023/10/15 20:57:10,76,44.462856,8.901647


12821,tractionBatterySocSOLEL,2023/10/15 21:02:10,75,44.44665,8.893779


12821,tractionBatterySocSOLEL,2023/10/15 21:07:10,75,44.425327,8.890968


12821,tractionBatterySocSOLEL,2023/10/15 21:12:10,75,44.41182,8.88748


12821,tractionBatterySocSOLEL,2023/10/15 21:23:46,74,44.411884,8.886062


12821,tractionBatterySocSOLEL,2023/10/15 21:28:46,74,44.416058,8.876823

