sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12819,tractionBatterySocSOLEL,2023/10/15 17:52:50,86,44.446407,8.893653


12819,tractionBatterySocSOLEL,2023/10/15 17:57:50,85,44.458076,8.90078


12819,tractionBatterySocSOLEL,2023/10/15 18:02:50,84,44.46998,8.904765


12819,tractionBatterySocSOLEL,2023/10/15 18:07:51,84,44.47,8.904765


12819,tractionBatterySocSOLEL,2023/10/15 18:12:51,84,44.46102,8.902139


12819,tractionBatterySocSOLEL,2023/10/15 18:17:51,84,44.45332,8.895532


12819,tractionBatterySocSOLEL,2023/10/15 18:22:51,84,44.442993,8.892553


12819,tractionBatterySocSOLEL,2023/10/15 18:27:51,83,44.43136,8.891996


12819,tractionBatterySocSOLEL,2023/10/15 18:32:51,83,44.41986,8.887136


12819,tractionBatterySocSOLEL,2023/10/15 18:37:51,83,44.412666,8.888295


12819,tractionBatterySocSOLEL,2023/10/15 18:42:51,82,44.41199,8.886028


12819,tractionBatterySocSOLEL,2023/10/15 18:47:51,82,44.41197,8.886017


12819,tractionBatterySocSOLEL,2023/10/15 18:52:51,82,44.41404,8.886728


12819,tractionBatterySocSOLEL,2023/10/15 18:57:51,82,44.42646,8.891835


12819,tractionBatterySocSOLEL,2023/10/15 19:02:51,81,44.43713,8.892928


12819,tractionBatterySocSOLEL,2023/10/15 19:07:51,81,44.44828,8.89412


12819,tractionBatterySocSOLEL,2023/10/15 19:12:51,80,44.45731,8.900362


12819,tractionBatterySocSOLEL,2023/10/15 19:17:51,80,44.46995,8.904141


12819,tractionBatterySocSOLEL,2023/10/15 19:22:52,80,44.470013,8.904752


12819,tractionBatterySocSOLEL,2023/10/15 19:27:52,79,44.469967,8.903178


12819,tractionBatterySocSOLEL,2023/10/15 19:32:52,79,44.454937,8.898725


12819,tractionBatterySocSOLEL,2023/10/15 19:37:52,79,44.44306,8.892587


12819,tractionBatterySocSOLEL,2023/10/15 19:42:52,79,44.4331,8.892253


12819,tractionBatterySocSOLEL,2023/10/15 19:47:52,78,44.422817,8.889215


12819,tractionBatterySocSOLEL,2023/10/15 19:52:52,78,44.412025,8.888297


12819,tractionBatterySocSOLEL,2023/10/15 19:57:52,78,44.411953,8.886131


12819,tractionBatterySocSOLEL,2023/10/15 20:02:52,78,44.411953,8.886095


12819,tractionBatterySocSOLEL,2023/10/15 20:07:52,78,44.415043,8.886015


12819,tractionBatterySocSOLEL,2023/10/15 20:12:52,77,44.42814,8.893032


12819,tractionBatterySocSOLEL,2023/10/15 20:17:52,76,44.43951,8.891842


12819,tractionBatterySocSOLEL,2023/10/15 20:22:52,76,44.456787,8.900168


12819,tractionBatterySocSOLEL,2023/10/15 20:27:53,75,44.470066,8.904703


12819,tractionBatterySocSOLEL,2023/10/15 20:32:53,75,44.470047,8.904752


12819,tractionBatterySocSOLEL,2023/10/15 20:37:53,75,44.47005,8.904755


12819,tractionBatterySocSOLEL,2023/10/15 20:42:53,75,44.470047,8.904777


12819,tractionBatterySocSOLEL,2023/10/15 20:47:53,75,44.45335,8.895615


12819,tractionBatterySocSOLEL,2023/10/15 20:52:53,74,44.4352,8.892738


12819,tractionBatterySocSOLEL,2023/10/15 20:57:53,74,44.420647,8.887749


12819,tractionBatterySocSOLEL,2023/10/15 21:02:53,74,44.411823,8.887776


12819,tractionBatterySocSOLEL,2023/10/15 21:07:53,73,44.415092,8.88088

