sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12825,tractionBatterySocSOLEL,2023/10/15 16:39:08,81,44.418846,8.87866


12825,tractionBatterySocSOLEL,2023/10/15 16:44:08,80,44.423035,8.883429


12825,tractionBatterySocSOLEL,2023/10/15 16:49:08,79,44.436733,8.887123


12825,tractionBatterySocSOLEL,2023/10/15 16:54:08,78,44.455437,8.895911


12825,tractionBatterySocSOLEL,2023/10/15 16:59:08,77,44.474236,8.899477


12825,tractionBatterySocSOLEL,2023/10/15 17:04:08,76,44.495594,8.904435


12825,tractionBatterySocSOLEL,2023/10/15 17:09:08,76,44.498405,8.903796


12825,tractionBatterySocSOLEL,2023/10/15 17:14:08,76,44.485504,8.898088


12825,tractionBatterySocSOLEL,2023/10/15 17:19:09,75,44.470276,8.901201


12825,tractionBatterySocSOLEL,2023/10/15 17:24:09,75,44.456783,8.897413


12825,tractionBatterySocSOLEL,2023/10/15 17:29:09,74,44.439613,8.888066


12825,tractionBatterySocSOLEL,2023/10/15 17:34:09,74,44.42259,8.883708


12825,tractionBatterySocSOLEL,2023/10/15 17:39:10,73,44.41769,8.8779


12825,tractionBatterySocSOLEL,2023/10/15 17:44:10,73,44.412746,8.884533


12825,tractionBatterySocSOLEL,2023/10/15 17:49:10,73,44.41407,8.883872


12825,tractionBatterySocSOLEL,2023/10/15 17:54:10,72,44.41788,8.878054


12825,tractionBatterySocSOLEL,2023/10/15 17:59:10,72,44.42725,8.882158


12825,tractionBatterySocSOLEL,2023/10/15 18:04:10,71,44.441692,8.887625


12825,tractionBatterySocSOLEL,2023/10/15 18:09:10,70,44.45755,8.898347


12825,tractionBatterySocSOLEL,2023/10/15 18:14:10,69,44.476402,8.899305


12825,tractionBatterySocSOLEL,2023/10/15 18:19:10,68,44.495213,8.903769


12825,tractionBatterySocSOLEL,2023/10/15 18:24:10,68,44.49923,8.903321


12825,tractionBatterySocSOLEL,2023/10/15 18:29:10,68,44.494644,8.905122


12825,tractionBatterySocSOLEL,2023/10/15 18:34:10,68,44.48967,8.901907


12825,tractionBatterySocSOLEL,2023/10/15 18:39:10,68,44.470997,8.901245


12825,tractionBatterySocSOLEL,2023/10/15 18:44:10,67,44.4578,8.898472


12825,tractionBatterySocSOLEL,2023/10/15 18:49:10,67,44.440422,8.888304


12825,tractionBatterySocSOLEL,2023/10/15 18:54:10,67,44.425865,8.882295


12825,tractionBatterySocSOLEL,2023/10/15 18:59:10,66,44.417133,8.877398


12825,tractionBatterySocSOLEL,2023/10/15 19:04:10,66,44.412136,8.88504


12825,tractionBatterySocSOLEL,2023/10/15 19:09:11,66,44.412086,8.885442


12825,tractionBatterySocSOLEL,2023/10/15 19:14:11,66,44.41605,8.87687


12825,tractionBatterySocSOLEL,2023/10/15 19:19:11,65,44.423527,8.88283


12825,tractionBatterySocSOLEL,2023/10/15 19:24:11,64,44.43778,8.887624


12825,tractionBatterySocSOLEL,2023/10/15 19:29:11,64,44.453945,8.894205


12825,tractionBatterySocSOLEL,2023/10/15 19:34:11,63,44.469624,8.9013


12825,tractionBatterySocSOLEL,2023/10/15 19:39:11,62,44.492714,8.903722


12825,tractionBatterySocSOLEL,2023/10/15 19:44:11,61,44.501045,8.90449


12825,tractionBatterySocSOLEL,2023/10/15 19:49:11,61,44.49463,8.905164


12825,tractionBatterySocSOLEL,2023/10/15 19:54:11,61,44.494617,8.905155


12825,tractionBatterySocSOLEL,2023/10/15 19:59:11,61,44.47649,8.899285


12825,tractionBatterySocSOLEL,2023/10/15 20:04:11,61,44.458744,8.898804


12825,tractionBatterySocSOLEL,2023/10/15 20:09:11,60,44.44176,8.887617


12825,tractionBatterySocSOLEL,2023/10/15 20:14:11,60,44.42248,8.883797


12825,tractionBatterySocSOLEL,2023/10/15 20:19:11,60,44.41337,8.884189


12825,tractionBatterySocSOLEL,2023/10/15 20:24:12,60,44.412132,8.885484


12825,tractionBatterySocSOLEL,2023/10/15 20:29:12,60,44.41211,8.88553


12825,tractionBatterySocSOLEL,2023/10/15 20:34:12,60,44.41208,8.88548


12825,tractionBatterySocSOLEL,2023/10/15 20:39:12,59,44.416046,8.876618


12825,tractionBatterySocSOLEL,2023/10/15 20:44:12,58,44.42716,8.882112


12825,tractionBatterySocSOLEL,2023/10/15 20:49:12,58,44.446487,8.88951


12825,tractionBatterySocSOLEL,2023/10/15 20:54:12,57,44.466106,8.899282


12825,tractionBatterySocSOLEL,2023/10/15 20:59:12,56,44.49566,8.904609


12825,tractionBatterySocSOLEL,2023/10/15 21:04:12,55,44.4947,8.905184


12825,tractionBatterySocSOLEL,2023/10/15 21:09:12,55,44.49469,8.905155


12825,tractionBatterySocSOLEL,2023/10/15 21:14:12,55,44.49468,8.905142


12825,tractionBatterySocSOLEL,2023/10/15 21:19:13,55,44.48884,8.900951


12825,tractionBatterySocSOLEL,2023/10/15 21:24:13,55,44.468697,8.898225


12825,tractionBatterySocSOLEL,2023/10/15 21:29:13,54,44.446835,8.889317


12825,tractionBatterySocSOLEL,2023/10/15 21:34:13,54,44.425934,8.882205


12825,tractionBatterySocSOLEL,2023/10/15 21:39:13,54,44.412003,8.885183


12825,tractionBatterySocSOLEL,2023/10/15 21:44:13,54,44.412125,8.885555

