sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude


12815,tractionBatterySocSOLEL,2023/10/15 08:07:13,98,44.413395,8.884182


12815,tractionBatterySocSOLEL,2023/10/15 08:12:13,96,44.4196,8.879775


12815,tractionBatterySocSOLEL,2023/10/15 08:17:14,95,44.44061,8.888245


12815,tractionBatterySocSOLEL,2023/10/15 08:22:14,94,44.464523,8.89771


12815,tractionBatterySocSOLEL,2023/10/15 08:27:14,93,44.483555,8.900865


12815,tractionBatterySocSOLEL,2023/10/15 08:32:14,92,44.49818,8.90396


12815,tractionBatterySocSOLEL,2023/10/15 08:40:01,92,44.494648,8.905131


12815,tractionBatterySocSOLEL,2023/10/15 08:45:01,92,44.478523,8.901023


12815,tractionBatterySocSOLEL,2023/10/15 08:50:01,91,44.469067,8.89803


12815,tractionBatterySocSOLEL,2023/10/15 08:55:01,91,44.447666,8.889314


12815,tractionBatterySocSOLEL,2023/10/15 09:00:01,90,44.42688,8.881799


12815,tractionBatterySocSOLEL,2023/10/15 09:05:01,90,44.41638,8.87641


12815,tractionBatterySocSOLEL,2023/10/15 09:21:33,89,44.412075,8.885315


12815,tractionBatterySocSOLEL,2023/10/15 09:26:33,89,44.416176,8.876395


12815,tractionBatterySocSOLEL,2023/10/15 09:31:33,88,44.427242,8.882145


12815,tractionBatterySocSOLEL,2023/10/15 09:36:33,87,44.44913,8.890638


12815,tractionBatterySocSOLEL,2023/10/15 09:41:33,86,44.468906,8.898178


12815,tractionBatterySocSOLEL,2023/10/15 09:46:33,85,44.47728,8.900039


12815,tractionBatterySocSOLEL,2023/10/15 09:51:33,84,44.499462,8.903381


12815,tractionBatterySocSOLEL,2023/10/15 10:00:33,84,44.49468,8.905133


12815,tractionBatterySocSOLEL,2023/10/15 10:05:33,84,44.477207,8.900715


12815,tractionBatterySocSOLEL,2023/10/15 10:10:33,83,44.468815,8.898195


12815,tractionBatterySocSOLEL,2023/10/15 10:15:33,83,44.450226,8.890168


12815,tractionBatterySocSOLEL,2023/10/15 10:20:33,82,44.43134,8.88681


12815,tractionBatterySocSOLEL,2023/10/15 10:25:34,82,44.418854,8.878642


12815,tractionBatterySocSOLEL,2023/10/15 10:30:34,81,44.411922,8.885225


12815,tractionBatterySocSOLEL,2023/10/15 10:40:41,81,44.41214,8.885339


12815,tractionBatterySocSOLEL,2023/10/15 10:45:41,81,44.415985,8.877256


12815,tractionBatterySocSOLEL,2023/10/15 10:50:42,80,44.423035,8.883449


12815,tractionBatterySocSOLEL,2023/10/15 10:55:42,79,44.442345,8.887718


12815,tractionBatterySocSOLEL,2023/10/15 11:00:42,78,44.459988,8.898659


12815,tractionBatterySocSOLEL,2023/10/15 11:05:42,78,44.46941,8.89945


12815,tractionBatterySocSOLEL,2023/10/15 11:10:42,77,44.47724,8.900438


12815,tractionBatterySocSOLEL,2023/10/15 11:15:42,76,44.49506,8.905223


12815,tractionBatterySocSOLEL,2023/10/15 11:20:42,76,44.49785,8.904219


12815,tractionBatterySocSOLEL,2023/10/15 11:25:43,76,44.494198,8.905187


12815,tractionBatterySocSOLEL,2023/10/15 11:30:43,75,44.47734,8.899738


12815,tractionBatterySocSOLEL,2023/10/15 11:35:44,75,44.46794,8.898249


12815,tractionBatterySocSOLEL,2023/10/15 11:40:44,74,44.45279,8.892743


12815,tractionBatterySocSOLEL,2023/10/15 11:45:44,74,44.430164,8.886635


12815,tractionBatterySocSOLEL,2023/10/15 11:50:44,73,44.41664,8.876728


12815,tractionBatterySocSOLEL,2023/10/15 11:55:44,73,44.410873,8.8862


12815,tractionBatterySocSOLEL,2023/10/15 12:04:47,73,44.41213,8.88541


12815,tractionBatterySocSOLEL,2023/10/15 12:09:47,72,44.41852,8.87859


12815,tractionBatterySocSOLEL,2023/10/15 12:14:47,72,44.428413,8.883035


12815,tractionBatterySocSOLEL,2023/10/15 12:19:48,71,44.449394,8.890748


12815,tractionBatterySocSOLEL,2023/10/15 12:24:48,70,44.467575,8.900641


12815,tractionBatterySocSOLEL,2023/10/15 12:29:48,69,44.473377,8.900258


12815,tractionBatterySocSOLEL,2023/10/15 12:34:48,68,44.48564,8.90039


12815,tractionBatterySocSOLEL,2023/10/15 12:39:48,67,44.500103,8.903247


12815,tractionBatterySocSOLEL,2023/10/15 12:48:20,67,44.49468,8.905155


12815,tractionBatterySocSOLEL,2023/10/15 12:53:20,67,44.481342,8.900283


12815,tractionBatterySocSOLEL,2023/10/15 12:58:20,66,44.46577,8.898165


12815,tractionBatterySocSOLEL,2023/10/15 13:03:20,66,44.447407,8.889359


12815,tractionBatterySocSOLEL,2023/10/15 13:08:20,65,44.427345,8.882234


12815,tractionBatterySocSOLEL,2023/10/15 13:13:21,65,44.41823,8.87837


12815,tractionBatterySocSOLEL,2023/10/15 13:18:21,64,44.412003,8.885141


12815,tractionBatterySocSOLEL,2023/10/15 13:23:21,64,44.416096,8.874245


12815,tractionBatterySocSOLEL,2023/10/15 13:28:22,63,44.41388,8.873317

