t,shipid,lon,lat,heading,course,speed,status,shiptype,draught,destination
2025-02-11T12:33:17Z,,23.686980221177173,37.94144618791292,,,,,,,
2025-02-11T12:33:19Z,,23.649530599080872,37.883414738995484,,,,,,,
2025-02-11T12:33:19Z,,23.578744506501007,37.872405687782674,,,,,,,
2025-02-11T12:33:26Z,,23.668099862219098,37.89404796495973,,,,,,,
2025-02-11T12:33:27Z,,23.599967448712444,37.8883427244388,,,,,,,
2025-02-11T12:33:28Z,,23.615972024881042,37.88198166554159,,,,,,,
2025-02-11T12:33:30Z,,23.694074939007898,37.9351995951148,,,,,,,
2025-02-11T12:33:30Z,,23.69579046079494,37.93580561134937,,,,,,,
2025-02-11T12:33:30Z,,23.69157065359416,37.93850744757211,,,,,,,
2025-02-11T12:33:40Z,,23.677346831910835,37.920980244942776,,,,,,,
2025-02-11T12:33:45Z,,23.567974928199185,37.84842205779636,,,,,,,
